Price,Close,High,Low,Open,Volume
2005-10-26,9.940644264221191,10.260573393833354,9.872088271229083,10.22857978348274,207900
2005-10-27,9.958932876586914,10.045770118006676,9.730412168506303,10.018347877123452,121800
2005-10-28,10.137174606323242,10.169167352899393,9.830956947793423,9.936076221325624,116000
2005-10-31,10.831875801086426,10.877579219529839,10.34741154560742,10.489094932339853,1570900
2005-11-01,10.991841316223145,11.051257164746756,10.525659920605353,10.83187758189874,747700
2005-11-02,10.932426452636719,11.055827796167856,10.85929992426352,10.96441919983287,723400
2005-11-03,11.028402328491211,11.28891651064119,10.968987363834628,11.266063930591125,537400
2005-11-04,11.09695816040039,11.266062878291786,11.028401298390499,11.266062878291786,295500
2005-11-07,10.95527458190918,11.256921630701104,10.900430139439754,11.243210955952096,276100
2005-11-08,11.284347534179688,11.284347534179688,10.740468259100599,11.060397449555808,384200
2005-11-09,11.759671211242676,11.759671211242676,11.320912027513938,11.380327006742494,652700
2005-11-10,11.74596118927002,11.791664619664713,11.448883661282169,11.74596118927002,553400
2005-11-11,11.896784782409668,11.969911317164499,11.567714504275873,11.745961195510697,434600
2005-11-14,12.065885543823242,12.065885543823242,11.608844418134963,11.896780815491168,486200
2005-11-15,11.924211502075195,12.148161708001195,11.59057145274079,12.11159842686506,565900
2005-11-16,11.764242172241211,11.837368705621747,11.631700657390377,11.837368705621747,454200
2005-11-17,12.180150032043457,12.25327656767119,11.686545480687718,11.700257033019318,360900
2005-11-18,12.340116500854492,12.385820810390282,12.088744106013447,12.175581335220528,440000
2005-11-21,12.545783042907715,12.56863475740819,12.294409824717333,12.500078742169734,421100
2005-11-22,12.458942413330078,12.545780479817612,12.394956928411291,12.545780479817612,635100
2005-11-23,11.755099296569824,12.458943159793915,11.73681810195638,12.458943159793915,1062700
2005-11-25,11.997339248657227,12.093317544212498,11.860227148796133,11.883078874860491,312100
2005-11-28,11.919637680053711,12.203003684141533,11.80080683135476,12.111595070761682,538800
2005-11-29,11.878504753112793,11.96991337312527,11.75053285944277,11.896786825810171,391100
2005-11-30,11.74596118927002,11.878502706541335,11.567714498129899,11.837368921796465,344900
2005-12-01,12.029321670532227,12.043033217423567,11.745956675338292,11.745956675338292,371600
2005-12-02,12.253276824951172,12.317263198771752,11.86022190563346,12.120735303244352,326100
2005-12-05,12.230423927307129,12.394959055895686,11.960769520670103,12.330972688257358,260400
2005-12-06,12.262423515319824,12.340120605855823,12.203008503374644,12.271564554615233,144400
2005-12-07,12.093306541442871,12.28526382964371,12.043032615494166,12.28526382964371,217700
2005-12-08,11.8922119140625,12.061316665351523,11.883070881090962,12.029323921688027,221800
2005-12-09,12.070457458496094,12.070457458496094,11.88307064498717,11.88307064498717,201400
2005-12-12,12.079593658447266,12.303543641780427,11.974474438630244,12.248698338720471,253400
2005-12-13,12.178481101989746,12.279662399386453,12.09569672310639,12.141688142176404,243900
2005-12-14,12.13708209991455,12.275056279678678,12.1278845230339,12.229064886423968,143800
2005-12-15,12.229073524475098,12.229073524475098,12.012914963870294,12.049707929020334,231000
2005-12-16,12.298067092895508,12.3026663257596,12.183088902935138,12.279671038653115,99800
2005-12-19,12.068102836608887,12.302658296308794,12.049706794372852,12.298059066446434,213900
2005-12-20,12.233672142028809,12.367046305062406,11.833547898501138,12.003715902055385,363900
2005-12-21,12.85455322265625,13.070711756581522,12.219873555637015,12.408437588409,951600
2005-12-22,13.296069145202637,13.296069145202637,12.877548876881074,12.877548876881074,647300
2005-12-23,13.066116333007812,13.452442970544118,13.066116333007812,13.452442970544118,387600
2005-12-27,13.194893836975098,13.332867277564212,13.107510190087996,13.309871996537273,247600
2005-12-28,13.28686809539795,13.32826027889621,13.162692422116395,13.162692422116395,142700
2005-12-29,13.245481491088867,13.337464354765796,13.116706534597489,13.314469077453364,148600
2005-12-30,13.259275436401367,13.309866084846854,13.06151294943812,13.291469166425458,176300
2006-01-03,14.004338264465332,14.165306963999951,13.314469401727408,13.33746467959989,569700
2006-01-04,13.926152229309082,14.473447528266156,13.429446713981735,14.073324103892952,560400
2006-01-05,14.0687255859375,14.248091207522265,13.843368531911777,14.248091207522265,221400
2006-01-06,14.082518577575684,14.25268568042155,13.916949826946563,14.18369899339719,238800
2006-01-09,14.160706520080566,14.372265852364901,14.087119711880046,14.257287725545982,258800
2006-01-10,14.25728702545166,14.487243267797654,14.23429175210244,14.487243267797654,690000
2006-01-11,14.183696746826172,14.307873290129555,14.165299832019814,14.298674832726375,363800
2006-01-12,14.179098129272461,14.257283266143066,14.100912992401858,14.133106717487422,175200
2006-01-13,14.21589469909668,14.27568381278867,14.142308772409187,14.24348920230113,230700
2006-01-17,14.271084785461426,14.459648834928645,14.146908203457125,14.275684015596415,468400
2006-01-18,13.884759902954102,14.30328024642969,13.797376274263966,14.30328024642969,354300
2006-01-19,13.958348274230957,14.165308428115404,13.553624675019824,13.576620832482792,443100
2006-01-20,13.77898120880127,13.958347721049124,13.61341326769806,13.958347721049124,332500
2006-01-23,13.838765144348145,13.990536211767967,13.751381536678142,13.751381536678142,371700
2006-01-24,14.027335166931152,14.179106299222513,13.985942960195896,13.985942960195896,291700
2006-01-25,14.151506423950195,14.234290806046795,14.050325122626177,14.165303236157369,194200
2006-01-26,14.947155952453613,14.988548146806716,14.271084906708712,14.271084906708712,644900
2006-01-27,15.236899375915527,15.402468132279802,14.997744700547875,15.085127431106043,392900
2006-01-30,15.499042510986328,15.540434681887671,15.066723891699874,15.223094120168733,302700
2006-01-31,14.979355812072754,15.494457521223504,14.505646314201917,15.494457521223504,674400
2006-02-01,14.367664337158203,14.804580623259854,14.027329241162807,14.804580623259854,688800
2006-02-02,14.473443984985352,14.707999431636365,14.303276875611882,14.37226356528257,284400
2006-02-03,14.340069770812988,14.487241608706025,14.257285392694818,14.473443919948547,202500
2006-02-06,14.418253898620605,14.48724058309746,14.096314868110904,14.133107824979446,286900
2006-02-07,13.608807563781738,14.48264092121671,13.530622423119947,14.372262053908287,736400
2006-02-08,13.834160804748535,13.843359260518914,13.10749946593604,13.608803901652392,808600
2006-02-09,14.027335166931152,14.441256357069982,13.935352290360868,13.935352290360868,261000
2006-02-10,14.261886596679688,14.441252189291323,13.981339693599157,14.050326392510287,291100
2006-02-13,14.013538360595703,14.57923159609875,14.00434077412662,14.349275267309899,355300
2006-02-14,14.188301086425781,14.257287787373599,14.031930763096863,14.031930763096863,378300
2006-02-15,14.261886596679688,14.404459224724489,14.23429209255793,14.243489675789537,265100
2006-02-16,14.560823440551758,14.602215617992407,14.211289985060224,14.349264202266754,245900
2006-02-17,14.390655517578125,14.629809234091741,14.330866430539935,14.602214743188833,124100
2006-02-21,14.450456619262695,14.533241043039931,14.321680751474348,14.436658922895212,232000
2006-02-22,14.901165008544922,14.94255720179637,14.450450112830652,14.487243076030445,732300
2006-02-23,14.99774169921875,15.131116698979879,14.942552709617242,14.993141593336588,529600
2006-02-24,15.21390438079834,15.236899651948475,15.043735514548544,15.043735514548544,377500
2006-02-27,15.172513961791992,15.269095164550906,15.062134191191138,15.259896704131924,171100
2006-02-28,15.089730262756348,15.20010828397972,14.997747408785528,15.20010828397972,261400
2006-03-01,15.292092323303223,15.499053322173207,15.14032033932285,15.144920447312822,322300
2006-03-02,15.73360538482666,15.954363162802505,15.540442987007872,15.637024185917266,812400
2006-03-03,15.627825736999512,15.991157014405374,15.526644430778418,15.774997589088265,365200
2006-03-06,14.625212669372559,15.614024943267477,14.455045587734741,15.545037387627769,670500
2006-03-07,14.25728702545166,14.510238541146874,14.073322207017554,14.25728702545166,572300
2006-03-08,14.648209571838379,14.790782164927698,14.234288602641904,14.37226196663631,436700
2006-03-09,14.266477584838867,15.236892670827137,14.257279129707944,14.781578791189055,532400
2006-03-10,14.78618049621582,14.914955373133669,14.271078356905253,14.28027593581863,251900
2006-03-13,14.891965866088867,15.08052990349945,14.772387644651838,14.901164325770699,177100
2006-03-14,15.191154479980469,15.260626931348229,14.84842819568602,14.945688214194622,156100
2006-03-15,15.436625480651855,15.469045493055052,15.191157400909999,15.228209853232608,260300
2006-03-16,15.515356063842773,15.594089858511067,15.130944901381433,15.515356063842773,254600
2006-03-17,15.612613677978516,15.63113989743432,15.515353675971843,15.589456787037527,138300
2006-03-20,15.311572074890137,15.6820876668225,15.191153403288553,15.612615220378686,152600
2006-03-21,15.214313507080078,15.371782887725631,15.080002791307932,15.353258429288212,153200
2006-03-22,15.431992530822754,15.515358779035834,15.08000307917939,15.144843101843318,149000
2006-03-23,15.617240905761719,15.654291565554395,15.385668540097432,15.482928509654766,315300
2006-03-24,15.654300689697266,15.695983810482211,15.515357542666768,15.617250008309519,187600
2006-03-27,15.316198348999023,15.607980066821185,15.246725922503252,15.607980066821185,194000
2006-03-28,15.765461921691895,15.793249501009285,15.607992494111805,15.723778785957206,450900
2006-03-29,15.82103157043457,15.85345157589949,15.65429910418196,15.7191391151118,193900
2006-03-30,16.015552520751953,16.089655638850683,15.793241399698067,15.821030731519226,330800
2006-03-31,16.163768768310547,16.210082583273525,15.932196159978067,16.020193115111244,176900
2006-04-03,16.580595016479492,16.668593720396732,16.18692236942989,16.21007927218132,458700
2006-04-04,16.636167526245117,16.75658621544347,16.58522306040054,16.65006307761906,216100
2006-04-05,16.131345748901367,16.645435359855885,16.094293290404575,16.645435359855885,307000
2006-04-06,16.135974884033203,16.196184239969416,15.885876113305818,16.135974884033203,231800
2006-04-07,15.47830867767334,16.12671253626192,15.191159205102228,16.12671253626192,687100
2006-04-10,15.283785820007324,15.469044536650031,15.279155147132384,15.445885872001147,204100
2006-04-11,15.362519264221191,15.46441173264973,15.149472981832446,15.16799920641182,257700
2006-04-12,15.77009105682373,15.825667976792781,15.399575312432676,15.399575312432676,220200
2006-04-13,15.816400527954102,15.936817435896218,15.580195617373919,15.839557421778613,103500
2006-04-17,15.612613677978516,15.87660612157236,15.464407455847148,15.87660612157236,212000
2006-04-18,15.77009105682373,15.825667976792781,15.607990970764654,15.607990970764654,233000
2006-04-19,15.445882797241211,15.746927710168096,15.339359674742177,15.746927710168096,300300
2006-04-20,15.584832191467285,15.71914291799052,15.431993471507377,15.431993471507377,375500
2006-04-21,15.635775566101074,15.811771173664203,15.547778645698555,15.589461769417241,241100
2006-04-24,15.700618743896484,15.793246345458575,15.603356935443088,15.631146275966666,226900
2006-04-25,15.695985794067383,15.770088932965653,15.635776441600603,15.695985794067383,170200
2006-04-26,15.686718940734863,15.751558950966515,15.469042015922568,15.723771384728819,186400
2006-04-27,16.066497802734375,16.117444030306494,15.515355944038642,15.63114218242699,582600
2006-04-28,16.024824142456055,16.140610449169635,15.86735469465523,16.094296633187735,167800
2006-05-01,15.922924995422363,16.27954684401162,15.895135660435367,16.186917494146194,116300
2006-05-02,15.70524787902832,15.79324479859679,15.427361568042988,15.445886026486086,321000
2006-05-03,14.839164733886719,15.700614630061992,14.61685448484288,15.51535594196231,1156500
2006-05-04,14.959582328796387,15.1077885793532,14.65390671617823,14.774324515600373,536400
2006-05-05,15.195792198181152,15.279158462081616,14.978113423912337,14.982744097791944,267100
2006-05-08,14.732649803161621,15.283792884839972,14.667809752392206,15.075377173967652,345800
2006-05-09,14.853060722351074,14.996636315282771,14.616856654995958,14.635382879908057,342400
2006-05-10,14.871582984924316,15.084629214375928,14.853056764948287,14.86695054655152,177900
2006-05-11,14.26949405670166,14.87158295398833,13.676669152762523,14.866950515625168,761500
2006-05-12,13.917512893676758,14.17224328346696,13.199638187697582,14.17224328346696,913200
2006-05-15,13.653515815734863,13.820248315851327,13.083847618175714,13.454363303568881,601700
2006-05-16,13.445100784301758,13.653515521578091,13.162582028164241,13.523835476173899,349100
2006-05-17,11.833354949951172,13.35710249522031,11.578625541392155,13.116266871948389,1412500
2006-05-18,12.29187297821045,12.430816172946772,11.879673184851356,11.949144782219516,1414600
2006-05-19,12.403026580810547,12.569758222629709,11.652731100797096,12.39376346643748,1024600
2006-05-22,11.856510162353516,12.41228353790486,11.47673146821539,12.41228353790486,867500
2006-05-23,12.15755844116211,12.495654140086291,11.856514313580591,11.856514313580591,641100
2006-05-24,11.833354949951172,12.125136808286507,11.587888653836233,12.060296787935998,507400
2006-05-25,12.356710433959961,12.49565359964077,11.842619130858578,11.976931623278585,358200
2006-05-26,12.944903373718262,13.199632775686936,12.44933747132955,12.44933747132955,667600
2006-05-30,12.4076509475708,13.083842004115715,12.319653178781156,12.9124780210389,517400
2006-05-31,12.504915237426758,12.667016167180313,12.34744586376662,12.440075218876936,408300
2006-06-01,13.060688972473145,13.148685883874094,12.643857777925675,12.78280180390115,613100
2006-06-02,13.074586868286133,13.653518283460466,12.944906796649793,13.431208832044538,622800
2006-06-05,12.912484169006348,13.250580741634018,12.889327268847067,13.1301629173717,355400
2006-06-06,12.629965782165527,12.880063650930278,12.328921674990942,12.875432094404012,409900
2006-06-07,12.194607734680176,12.412285565235988,11.995455244645782,12.412285565235988,567700
2006-06-08,11.57862377166748,11.763881575338383,11.184950386755009,11.740724681146602,909000
2006-06-09,11.680521011352539,11.819465094068898,11.448948423537926,11.740730378876757,547600
2006-06-12,10.828783988952637,11.720675980769649,10.754070588953073,11.566579481938803,980700
2006-06-13,9.666053771972656,10.567284091085416,9.339182044165348,10.506579799686016,2517900
2006-06-14,10.086318016052246,10.22640540753959,9.3812095788376,9.409226879004287,1081700
2006-06-15,11.066937446594238,11.300417132044291,10.324471975610725,10.324471975610725,1146200
2006-06-16,10.950193405151367,11.323760402370025,10.88014881385064,11.244377304129314,629500
2006-06-19,10.581295013427734,11.141646389178112,10.576625314720186,10.926844701900682,235200
2006-06-20,10.59530258178711,10.740059658232386,10.445875807307619,10.553276190133024,267000
2006-06-21,10.973544120788574,11.048257541422455,10.506584796499698,10.595307317497769,359500
2006-06-22,11.024904251098633,11.104287330953296,10.805432911742564,11.01089515795236,215600
2006-06-23,10.954859733581543,11.071599505119217,10.744728679205995,10.917503042315639,255000
2006-06-26,11.136979103088379,11.202353117848194,10.936186468435633,10.940856168154784,159600
2006-06-27,10.712041854858398,11.300410419579002,10.665345767375088,11.113626069645766,324100
2006-06-28,10.59530258178711,10.810103347437918,10.43186671320498,10.688693870509876,445500
2006-06-29,11.113625526428223,11.160321611629096,10.599971261179844,10.599971261179844,440200
2006-06-30,11.25371265411377,11.347103924501518,11.085607120500702,11.160320493072364,292600
2006-07-03,11.93547534942627,11.996180536292801,11.253715433659156,11.253715433659156,273600
2006-07-05,11.267724990844727,11.720675980310043,11.113628492019924,11.720675980310043,600700
2006-07-06,11.566579818725586,11.60393651981309,11.300413212145362,11.300413212145362,469900
2006-07-07,11.188342094421387,11.655301298174948,11.122968090905168,11.627283995332853,237700
2006-07-10,11.529220581054688,11.603933966791748,11.30041072590321,11.30041072590321,297100
2006-07-11,11.337770462036133,11.510544878933713,11.132308150782475,11.510544878933713,223600
2006-07-12,11.108962059020996,11.552572855016539,11.043587152055816,11.41715512256457,292200
2006-07-13,10.819439888000488,11.006223306803292,10.707369836718806,10.8801441651163,391100
2006-07-14,10.613984107971191,10.82411613800221,10.431870275713731,10.716715718499305,250400
2006-07-17,10.693366050720215,10.833454352302825,10.529930144200854,10.529930144200854,246500
2006-07-18,10.632665634155273,10.861475630746014,10.422533550217674,10.693369963595934,229500
2006-07-19,11.459182739257812,11.538564972778877,10.553281361725356,10.557951062047936,518100
2006-07-20,11.393805503845215,11.608607221645542,11.347109400788266,11.580589025418922,332400
2006-07-21,11.30041217803955,11.515212966972685,11.286403082418461,11.487195666384434,257700
2006-07-24,11.767370223999023,11.856091815858024,11.370454792392982,11.370454792392982,204100
2006-07-25,11.837421417236328,12.04755262081597,11.641298426169351,11.739359476375636,433800
2006-07-26,11.907461166381836,11.991513975943306,11.720677639941963,11.954157270655331,205400
2006-07-27,12.295039176940918,12.63124957537293,12.126933532397791,12.140942632994467,545000
2006-07-28,12.542527198791504,12.607901216385644,12.271690837917536,12.271690837917536,226400
2006-07-31,12.598557472229004,12.687279958837344,12.37441729720635,12.449130688880567,222100
2006-08-01,12.327720642089844,12.771332164230532,12.210980861595331,12.575209297373595,414700
2006-08-02,12.635913848876953,12.80401942122446,12.257677201748924,12.332390591535848,318300
2006-08-03,12.621909141540527,12.911423384504198,12.327724308435707,12.607900043079406,337800
2006-08-04,13.09820556640625,13.214945369638583,12.794682256132985,12.934770554404196,534800
2006-08-07,12.967453956604004,13.079524029714147,12.663930730598977,13.074854332002836,227100
2006-08-08,12.776008605957031,13.378385728124629,12.617242349429752,13.004818589621802,426000
2006-08-09,13.210275650024414,13.705252132202322,13.028160963899728,13.028160963899728,603700
2006-08-10,13.58851146697998,13.700581556298207,12.841376647537905,13.214943611931995,558700
2006-08-11,13.471768379211426,13.892031333870035,13.434411691922964,13.593177835562345,451900
2006-08-14,13.434416770935059,13.69591368081574,13.308337569675903,13.565164780548391,204200
2006-08-15,13.672566413879395,13.751949517669882,13.490451710681194,13.490451710681194,204000
2006-08-16,13.836002349853516,14.055473769977384,13.69124523001831,13.728601934835591,324500
2006-08-17,13.985433578491211,14.008781190880951,13.775301504366269,13.840675531580997,289100
2006-08-18,14.232917785644531,14.3356493910919,13.868690139143032,13.999438159670097,266900
2006-08-21,13.798640251159668,14.218904129390927,13.798640251159668,14.218904129390927,225200
2006-08-22,13.401729583740234,13.836000897665963,13.242963382266913,13.779966291648323,679600
2006-08-23,13.032829284667969,13.378378934986962,12.888072203333197,13.378378934986962,462100
2006-08-24,13.126224517822266,13.168250920663107,12.836709397213593,13.004815008576957,301500
2006-08-25,13.051508903503418,13.261639991517466,12.939437921111224,13.144900201291689,228000
2006-08-28,13.313010215759277,13.448427954357964,12.990808038100834,13.07486085754688,417500
2006-08-29,13.191595077514648,13.541814415855745,13.074855298067616,13.36903915038645,275900
2006-08-30,13.214946746826172,13.42507877080476,13.191599140008156,13.238295244298298,203000
2006-08-31,13.58851146697998,13.681902762751553,13.228952707091985,13.23829210386531,251700
2006-09-01,13.495118141174316,13.62586701300019,13.401726853287682,13.611857919022976,141000
2006-09-05,13.46710205078125,13.775295020669336,13.420405957326166,13.504458747414535,254400
2006-09-06,12.962787628173828,13.397059831010049,12.888074226680931,13.378381035309825,397500
2006-09-07,13.397061347961426,13.53714876895923,12.855388680477231,12.96278909595249,418300
2006-09-08,13.355032920837402,13.541816417429777,13.074857230621854,13.541816417429777,205800
2006-09-11,13.200929641723633,13.350356362216926,13.028154439494818,13.308329985746498,255500
2006-09-12,13.23829174041748,13.415735820969598,13.07485586398687,13.172916855452913,404600
2006-09-13,13.696080207824707,13.846638139631601,13.244405515007967,13.314979433367942,421700
2006-09-14,13.59727954864502,13.747837519698283,13.503181265434877,13.64903418771819,208200
2006-09-15,13.470242500305176,13.68196515415783,13.427898866930711,13.479652595453308,184400
2006-09-18,13.644323348999023,13.644323348999023,13.347912581443937,13.43260073117688,226600
2006-09-19,13.286752700805664,13.60668881853125,13.150309884361658,13.60668881853125,372000
2006-09-20,13.630218505859375,13.644333656843019,13.338512564703443,13.437315929399183,207600
2006-09-21,13.305574417114258,13.625509674049388,13.216180280487208,13.625509674049388,299300
2006-09-22,13.493767738342285,13.578456799884393,13.206766118093153,13.409078676800176,348600
2006-09-25,13.366740226745605,13.57375792720199,13.173837675432772,13.57375792720199,158100
2006-09-26,13.644323348999023,13.72430734935451,13.409076394705938,13.409076394705938,198200
2006-09-27,13.644323348999023,13.700783012883566,13.46553605859048,13.52669987185248,167000
2006-09-28,13.696080207824707,13.827817949457708,13.592570956660424,13.644325582242566,132400
2006-09-29,13.456132888793945,13.649035418779123,13.385558945671919,13.649035418779123,106000
2006-10-02,13.733722686767578,13.809001669093023,13.47965544837201,13.503180691221374,168700
2006-10-03,13.51729679107666,13.761953965844583,13.493772442401289,13.733724567954862,259800
2006-10-04,13.644323348999023,13.710192209034396,13.456125965043737,13.554929255096795,417500
2006-10-05,14.114818572998047,14.251262249953774,13.597275045842252,13.738423770009831,611200
2006-10-06,14.373598098754883,14.430057800153557,13.997203080752085,14.119531685952122,338400
2006-10-09,14.373598098754883,14.462992252054237,14.255974543454444,14.255974543454444,313000
2006-10-10,14.637073516845703,14.745286957620559,14.378301191962246,14.378301191962246,508700
2006-10-11,14.613550186157227,14.679419987025613,14.44887703008102,14.547681282685346,244000
2006-10-12,14.2089204788208,14.797038033450864,13.7901801696948,14.702938865751586,745100
2006-10-13,14.067771911621094,14.110116447901051,13.903098814687505,14.044247568086089,199400
2006-10-16,14.114818572998047,14.265376494193333,14.048949706824109,14.25596639976963,200600
2006-10-17,14.006607055664062,14.128935607371586,13.729015514750085,14.044246541005137,222300
2006-10-18,13.973678588867188,14.204220647262275,13.87957938660954,14.030137392304576,243900
2006-10-19,13.912507057189941,14.086590227299066,13.879572621671041,13.973671778064524,357500
2006-10-20,13.973678588867188,14.001907990585883,13.790185234204424,13.912513838180766,329000
2006-10-23,13.978381156921387,14.110119845670663,13.907807211925718,13.950151758402399,318000
2006-10-24,13.940739631652832,13.997199317873402,13.879575794193794,13.936035480414363,134900
2006-10-25,14.166579246520996,14.171284295742721,13.813708631459036,13.926627120591299,224800
2006-10-26,14.053655624389648,14.255967282652632,14.03483543437669,14.232442942532487,142000
2006-10-27,14.15716552734375,14.425346982619278,14.030131923035505,14.114820992574336,751100
2006-10-30,14.15716552734375,14.194805014094769,14.09600080050075,14.124231088611127,303400
2006-10-31,14.383004188537598,14.448873073974555,14.175986537654829,14.175986537654829,433700
2006-11-01,14.255973815917969,14.495925964172773,14.25126966365495,14.444172212711397,234300
2006-11-02,14.288909912109375,14.331253566470108,14.213630011010322,14.260679612673538,118200
2006-11-03,14.27479362487793,14.462991119137419,14.119530579939296,14.326548272322952,98900
2006-11-06,14.547677040100098,14.58061148223126,14.232445969507713,14.303019902273956,237400
2006-11-07,14.867613792419434,14.877023889828047,14.54767765969681,14.566496957117756,511000
2006-11-08,14.655895233154297,14.872323047788022,14.406533863067668,14.872323047788022,377100
2006-11-09,14.693535804748535,14.877029179878905,14.622961843881441,14.679421551013077,348800
2006-11-10,14.768813133239746,14.801747584732079,14.679419878445275,14.679419878445275,142700
2006-11-13,14.815863609313965,14.815863609313965,14.632371141649784,14.71235519888227,129800
2006-11-14,14.886435508728027,14.891140558196854,14.712353165363544,14.78763216207193,254800
2006-11-15,14.938187599182129,15.051106074921464,14.867613664019578,14.867613664019578,214300
2006-11-16,14.778223991394043,14.928782004455595,14.632371028415232,14.891142501190208,201700
2006-11-17,14.867613792419434,14.924072582078555,14.594727249343599,14.67941633122856,315800
2006-11-20,14.505331039428711,15.173432603931786,14.35006804402851,14.844086421012015,304900
2006-11-21,14.401825904846191,14.571203184925869,14.326546914278255,14.505334292528014,232900
2006-11-22,14.284202575683594,14.387710964856531,14.19951348572557,14.378300866550891,337100
2006-11-24,14.114818572998047,14.265376494193333,13.888981691205117,14.25596639976963,261300
2006-11-27,13.6631498336792,14.091299416042636,13.493771661352097,14.011315378821097,488400
2006-11-28,13.691377639770508,13.856050744029888,13.286752451715385,13.291457500110935,511700
2006-11-29,13.776070594787598,14.063071448552261,13.681971395175148,13.926628596250334,303000
2006-11-30,14.147756576538086,14.147756576538086,13.729017140362405,13.959559127548804,505100
2006-12-01,14.044251441955566,14.138349739447197,13.837233751639689,13.926627897043703,182800
2006-12-04,14.114818572998047,14.185392486383838,13.959555604590909,14.020719423552995,250400
2006-12-05,14.143058776855469,14.303026914833598,14.13364957263069,14.171289081719856,188400
2006-12-06,14.175983428955078,14.298311973223768,13.992491061250075,14.03954063941435,156400
2006-12-07,13.940739631652832,14.255970711010033,13.888985891463266,14.11482284155301,178500
2006-12-08,13.884281158447266,13.99719963605901,13.761952583352137,13.917215602242822,143500
2006-12-11,13.851346969604492,14.105413324558281,13.799592329889553,13.879576365177956,270500
2006-12-12,14.075109481811523,14.165181944735703,13.852296463320902,13.852296463320902,310200
2006-12-13,14.084589004516602,14.15095927678408,14.008738039823617,14.10355219779726,108500
2006-12-14,14.169920921325684,14.316882949921688,14.070366873774955,14.070366873774955,372200
2006-12-15,14.459110260009766,14.563405156039899,14.364296060553123,14.364296060553123,495700
2006-12-18,14.378520011901855,14.648739334006176,14.293187404034107,14.57288832794936,314500
2006-12-19,14.387991905212402,14.64872944956946,13.9850331423031,14.406954191823878,325000
2006-12-20,14.392733573913574,14.67243432602326,14.226809261002186,14.506510013111873,458400
2006-12-21,14.643991470336914,14.672436262050848,14.39273547303465,14.511252725864738,342300
2006-12-22,14.909466743469238,14.92842902861217,14.577618163428905,14.648728315090509,443100
2006-12-26,14.847837448120117,14.980577062461862,14.762504903487185,14.885762923044236,221500
2006-12-27,14.961614608764648,14.961614608764648,14.743543343278999,14.814653499232376,134100
2006-12-28,14.975841522216797,15.018507809510915,14.885768148571993,14.885768148571993,149900
2006-12-29,14.757767677307129,14.990062284671502,14.734064588824168,14.956876694894545,76400
2007-01-03,15.151246070861816,15.17020926646807,14.852582973782798,14.885767661878807,416900
2007-01-04,14.217329978942871,15.160727232025039,14.013480153121339,15.160727232025039,1051400
2007-01-05,14.406956672668457,14.53021472161927,13.795408130652149,13.885481494157526,746200
2007-01-08,14.430657386779785,14.549174610281753,14.335843246292347,14.406953399550597,334800
